game_id,novelty_play,play_seq,recent_similar_game_id,recent_similar_play_seq
ATH202506210,5,"2B, 9, 5, 8, K",PIT191308010,"2B, 9, 5, 8, 43"
CHN202506210,5,"43, BB, PO1, K, HR",HOU201109240,"43, BB, PO1, K, BB"
COL202506210,5,"2B, 1B, BB, SF9, 8",NYA201105210,"2B, 1B, BB, SF9, K"
LAN202506210,5,"43, K, 9, 8, K",NYA200907010,"43, K, 9, 8, BB"
MIA202506210,4,"BB, 5, 6, 2B",PHI201504260,"BB, 5, 6, BB"
MIN202506210,5,"1B, 8, 1B, SB2, BB",PIT201109010,"1B, 8, 1B, SB2, IBB"
NYA202506210,6,"43, BB, SB2, BB, K, 5",SLN201207080,"43, BB, SB2, BB, K, K"
PHI202506210,5,"9, HR, 1B, 1B, WP",ANA202307230,"9, HR, 1B, 1B, 1"
PIT202506210,6,"7, K, 43, 1B, 1B, 8",BOS201307310,"7, K, 43, 1B, 1B, 1B"
SDN202506210,4,"3, 2, 63, K",LAN201105030,"3, 2, 63, BB"
SFN202506210,5,"7, 8, BB, BK, K",SLN198304240,"7, 8, BB, BK, 53"
SLN202506210,5,"K, BB, K, 53, 6",NYN201908240,"K, BB, K, 53, 43"
TBA202506210,4,"7, HBP, 7, BB",KC1196005260,"7, HBP, 7, 3"
TOR202506210,5,"1B, 9, 7, BB, 64(1)",PHI201707300,"1B, 9, 7, BB, 1B"
ANA202506220,6,"13, 63, 1B, 1B, 8, 7",NYN199504300,"13, 63, 1B, 1B, 8, BB"
ATH202506220,6,"1B, 8, 7, K, K, 63",SFN197309190,"1B, 8, 7, K, K, BB"
CHN202506220,5,"1B, 9, HR, 1B, POCS2",ANA200407190,"1B, 9, HR, 1B, 3"
COL202506220,5,"3, 3, K, 1B, K",NYA202506080,"3, 3, K, 1B, HR"
LAN202506220,4,"31, E6, K, WP",PIT199904110,"31, E6, K, BB"
MIA202506220,4,"2B, 7, 1B, 8",CIN202506030,"2B, 7, 1B, K"
MIN202506220,6,"43, K, 2B, 1B, K, HR",ATL201606270,"43, K, 2B, 1B, K, BB"
NYA202506220,3,"1B, HBP, PO2",ATL202505140,"1B, HBP, 1B"
PHI202506220,5,"1B, K, WP, 9, K",MIN201206270,"1B, K, WP, 9, 8"
PIT202506220,4,"1B, 7, 36(1)3, 53",KCA199505300,"1B, 7, 36(1)3, BB"
SDN202506220,4,"4, 1B, 2, 3",LAN198508090,"4, 1B, 2, 54(1)"
SFN202506220,5,"53, BB, K, 1B, OA",HOU202407300,"53, BB, K, 1B, K"
SLN202506220,5,"7, HR, 7, BB, K",NYA201508220,"7, HR, 7, BB, 5"
TBA202506220,5,"K, K, K, 1B, 6(1)3",ARI202506010,"K, K, K, 1B, 8"
TOR202506220,5,"53, 43, 8, 63, 8",KCA202404210,"53, 43, 8, 63, 2B"
ANA202506230,7,"63, 1B, 1B, 1B, 1B, 1B, 6(1)",MIL201809280,"63, 1B, 1B, 1B, 1B, 1B, K"
BAL202506230,6,"7, K, K, K, K, 8",PHI202310040,"7, K, K, K, K, 6"
CHA202506230,4,"1B, 1B, 5, WP",TEX202505020,"1B, 1B, 5, 9"
CIN202506230,5,"9, 63, HR, 1B, K",DET201708230,"9, 63, HR, 1B, CS2"
MIL202506230,6,"K, 8, 1B, 2B, K, 43",SLN201207040,"K, 8, 1B, 2B, K, 8"
MIN202506230,5,"5, K, K, 63, 63",MIN196306122,"5, K, K, 63, 13"
NYN202506230,5,"1B, SB2, 8, FC;O, 8",MIA202409180,"1B, SB2, 8, FC;O, 5"
SDN202506230,5,"4, K, K, 9, 1B",NYA199104170,"4, K, K, 9, K"
SLN202506230,4,"63, 43, 8, 31",CHA202404171,"63, 43, 8, K"
ANA202506240,6,"BB, K, K, 63, K, 63",OAK201809080,"BB, K, K, 63, K, 53"
BAL202506240,5,"BB, 9, K, 7, 43",ANA200005130,"BB, 9, K, 7, 3"
CHA202506240,5,"9, HR, K, 3, K",BOS201104110,"9, HR, K, 3, 7"
CIN202506240,7,"K, K, K, K, 53, 1B, K",CIN201904230,"K, K, K, K, 53, 1B, HR"
CLE202506240,6,"1B, 2B, 63, 1B, 43, K",PHI191804300,"1B, 2B, 63, 1B, 43, 63"
COL202506240,6,"8, 3, K, 8, 1B, 7",HOU201709170,"8, 3, K, 8, 1B, 6"
DET202506240,5,"BB, HR, 3, 8, K",TOR201008010,"BB, HR, 3, 8, 2B"
HOU202506240,6,"8, K, BB, 1B, 43, 53",PIT197606300,"8, K, BB, 1B, 43, K"
KCA202506240,5,"1B, 64(1)3, 63, 53, K",KCA198405120,"1B, 64(1)3, 63, 53, BB"
MIL202506240,6,"K, K, 2B, K, 43, 8",CLE201907170,"K, K, 2B, K, 43, 63"
MIN202506240,5,"7, K, 2B, 4, 1B",ARI201709080,"7, K, 2B, 4, K"
NYN202506240,6,"K, BB, 1B, 54(1)3, K, 43",SLN202108250,"K, BB, 1B, 54(1)3, K, HR"
SDN202506240,6,"2B, K, BB, K, 43, 3",PIT196909122,"2B, K, BB, K, 43, BB"
SFN202506240,4,"8, 9, 4, 5",BOS202207070,"8, 9, 4, K"
SLN202506240,4,"8, 1B, 14(1)3, 31",KCA202404040,"8, 1B, 14(1)3, K"
ANA202506250,4,"K, E6, 1B, 2",OAK201609020,"K, E6, 1B, 54(1)"
BAL202506250,5,"43, 6, 3, K, 7",CIN199807290,"43, 6, 3, K, 2B"
CHA202506250,3,"K;B-1, K, K",COL202204080,"K;B-1, K, 7"
CIN202506250,6,"2B, K, K, WP, BB, K",COL199608270,"2B, K, K, WP, BB, 8"
CLE202506250,7,"8, K, 3, BB, K, 1B, K",MIN201906260,"8, K, 3, BB, K, 1B, 1B"
COL202506250,4,"6, 63, 63, 9",KCA200304050,"6, 63, 63, 2B"
DET202506250,6,"K, 13, 8, 63, K, 1B",SFN195809230,"K, 13, 8, 63, K, 53"
HOU202506250,5,"4, 1B, 7, K, 2B",SFN201106100,"4, 1B, 7, K, 13"
KCA202506250,3,"1B, 9, OA",CHN202506220,"1B, 9, HR"
MIL202506250,7,"BB, SB2, 8, K, K, BB, 46(1)",HOU196205220,"BB, SB2, 8, K, K, BB, 6(1)3"
MIN202506250,4,"8, HBP, SB2, K",ANA200908100,"8, HBP, SB2, 2B"
NYN202506250,6,"K, BB, 8, K, 6, 8",CIN195007130,"K, BB, 8, K, 6, 3"
SDN202506250,6,"43, K, K, 1B, 8, 6",NYA200504030,"43, K, K, 1B, 8, 54(1)"
SFN202506250,5,"43, K, K, HR, 8",MIN202408250,"43, K, K, HR, K"
SLN202506250,4,"HR, K, 4, 8",CLE202405070,"HR, K, 4, 7"
CLE202506260,5,"K, 53, 43, 2B, 8",KCA201905011,"K, 53, 43, 2B, SB3"
COL202506260,5,"43, 6, 3, 53, 5",BOS198708110,"43, 6, 3, 53, 63"
DET202506260,6,"9, 63, K, 53, 6, K",ANA200308130,"9, 63, K, 53, 6, 31"
HOU202506260,5,"K, 31, 63, 63, 7",CHN197705070,"K, 31, 63, 63, 1B"
KCA202506260,7,"K, K, K, 2B, 8, K, 9",NYA195309220,"K, K, K, 2B, 8, K, BB"
MIN202506260,6,"43, K, BB, 8, 53, K",CLE196507280,"43, K, BB, 8, 53, 6"
NYN202506260,5,"K, K, 53, 7, 4",MIL200809070,"K, K, 53, 7, 7"
SFN202506260,4,"6, 3, HBP, 2B",CHN197509130,"6, 3, HBP, SB2"
SLN202506260,4,"1B, K, 9, 31",MIL202505030,"1B, K, 9, WP"
ANA202506270,6,"63, K, 43, BB, K, K",CLE201105240,"63, K, 43, BB, K, 7"
ARI202506270,5,"3, 7, K, 5, 43",TEX201605140,"3, 7, K, 5, 3"
ATL202506270,5,"2B, BB, K, SB3, K",NYN201208120,"2B, BB, K, SB3, 54(1)3"
BAL202506270,5,"K, K, 3, 43, 2B",HOU202309020,"K, K, 3, 43, 9"
BOS202506270,7,"63, K, 1B, SB2, BB, 1B, 43",CHA200205250,"63, K, 1B, SB2, BB, 1B, 9"
CHA202506270,5,"2B, K, 6, K, 31",ATL201308120,"2B, K, 6, K, 43"
CIN202506270,7,"7, 53, BB, 53, BB, 1B, 63",CIN191510021,"7, 53, BB, 53, BB, 1B, 53"
CLE202506270,3,"1B, 64(1)3, E1",KCA202506240,"1B, 64(1)3, 63"
DET202506270,5,"8, 31, K, 7, K",BOS200407070,"8, 31, K, 7, HR"
HOU202506270,6,"K, 6, 63, 8, 1B, 8",SEA201905160,"K, 6, 63, 8, 1B, 2"
KCA202506270,5,"HR, 6, 5, K, K",PIT197806271,"HR, 6, 5, K, 8"
MIL202506270,5,"53, BB, 1B, K, 2",OAK202307230,"53, BB, 1B, K, 9"
NYA202506270,7,"BB, K, K, BB, BB, K, 3",CLE195905241,"BB, K, K, BB, BB, K, 1B"
PIT202506270,6,"K, 1B, SB2, 8, K, 3",LAN201209300,"K, 1B, SB2, 8, K, 8"
TEX202506270,5,"43, 1B, BB, 1B, 4(1)3",SEA201906050,"43, 1B, BB, 1B, SF8"
ANA202506280,5,"9, 1B, 4, 1B, 5",TOR200307110,"9, 1B, 4, 1B, 2B"
ARI202506280,5,"1B, 1B, FC;NO, 2B, BB",MIN199304060,"1B, 1B, FC;NO, 2B, 4"
ATL202506280,8,"53, 2B, K, K, 1B, 1B, K, 1B",SLN200004080,"53, 2B, K, K, 1B, 1B, K, K"
BAL202506280,4,"2B, 1B, 53, HR",NYN199707170,"2B, 1B, 53, 2B"
BOS202506280,6,"8, K, 4, K, 43, 1B",TBA201506300,"8, K, 4, K, 43, 8"
CHA202506280,5,"63, 43, BB, 46(1), K",SLN199205240,"63, 43, BB, 46(1), 3"
CIN202506280,5,"K, 1B, 6, 9, BB",DET200007170,"K, 1B, 6, 9, 1B"
CLE202506280,5,"HR, 1B, K, BB, K",ARI201609140,"HR, 1B, K, BB, 36(1)"
DET202506280,7,"1B, 7, SB2, K, K, 1B, K",TOR200507070,"1B, 7, SB2, K, K, 1B, 43"
HOU202506280,4,"13, 1B, SB2, 31",SFN202405100,"13, 1B, SB2, 43"
KCA202506280,6,"K, 7, 1B, BB, K, 4",SLN199906160,"K, 7, 1B, BB, K, 9"
MIL202506280,5,"9, K, 53, 3, 1B",TBA200810020,"9, K, 53, 3, 9"
NYA202506280,4,"43, 13, 7, 9",CLE202105080,"43, 13, 7, 3"
PIT202506280,5,"2B, 63, 1B, 1B, 9",OAK202106160,"2B, 63, 1B, 1B, 1B"
TEX202506280,5,"K, 7, 43, 1B, 6(1)3",PIT200308170,"K, 7, 43, 1B, 4"
ANA202506290,5,"4, 1B, 13, K, 4",TEX200607300,"4, 1B, 13, K, 63"
ARI202506290,5,"63, 3B, K, 1B, WP",PHI198307130,"63, 3B, K, 1B, K"
ATL202506290,6,"63, 1B, K, 1B, BB, 64(1)",TEX202208040,"63, 1B, K, 1B, BB, 3"
BAL202506290,5,"1B, K, 1B, 9, 64(1)",BOS202205060,"1B, K, 1B, 9, BB"
BOS202506290,5,"K, HR, HR, 9, 43",CLE199909180,"K, HR, HR, 9, K"
CHA202506290,5,"1B, K, 3, 3, 2B",MIL199806230,"1B, K, 3, 3, BB"
CIN202506290,4,"3, 43, HBP, 63",TBA200304030,"3, 43, HBP, 8"
CLE202506290,5,"K, BB, 1B, 9, HR",SEA201604130,"K, BB, 1B, 9, BB"
DET202506290,5,"K, 8, K, 31, K",FLO199307010,"K, 8, K, 31, 1B"
HOU202506290,5,"K, 2B, 9, 8, 1B",SDN202404080,"K, 2B, 9, 8, 43"
KCA202506290,6,"7, K, BB, K, 1B, WP",NYA197605220,"7, K, BB, K, 1B, 9"
MIL202506290,7,"BB, 46(1), 1B, K, K, 1B, 5",PHI194907230,"BB, 46(1), 1B, K, K, 1B, 2B"
NYA202506290,4,"43, 4, 53, K",NYA201506100,"43, 4, 53, 9"
PIT202506290,5,"7, K, K, 3, BB",KCA202406130,"7, K, K, 3, 63"
TEX202506290,7,"K, 1B, 1B, 5, K, 1B, 3",ATL199507230,"K, 1B, 1B, 5, K, 1B, CS2"
ARI202506300,5,"3, K, K, 9, 9",ATL202307200,"3, K, K, 9, 8"
BOS202506300,5,"8, K, K, BB, FC;NO",DET202505130,"8, K, K, BB, 1B"
PHI202506300,5,"1B, K, K, 63, 43",TOR202405310,"1B, K, K, 63, K"
PIT202506300,4,"BB, 4(1)3, K, HR",CIN202209042,"BB, 4(1)3, K, 1B"
SEA202506300,5,"63, K, 53, 1B, 54(1)3",SLN202307020,"63, K, 53, 1B, BB"
TBA202506300,5,"K, 63, 2B, BB, HR",PIT202206210,"K, 63, 2B, BB, 8"
TEX202506300,5,"13, 2B, K, 4, 63",MON197104170,"13, 2B, K, 4, 31"
TOR202506300,6,"K, 43, K, 8, 8, 2B",TEX199607200,"K, 43, K, 8, 8, 4"
ARI202507010,5,"1B, K, K, 9, 7",BOS202404140,"1B, K, K, 9, K"
ATL202507010,4,"6, 9, K, K",CHN202505310,"6, 9, K, 2B"
BOS202507010,5,"BB, 53, 3, K, 2B",MIL199304140,"BB, 53, 3, K, 7"
CHN202507010,6,"1B, 4, K, 1B, K, 7",SFN200909300,"1B, 4, K, 1B, K, 1B"
COL202507010,5,"K, 63, 9, K, HR",NYN201908250,"K, 63, 9, K, HBP"
LAN202507010,4,"K, 53, 5, 43",LAN202304010,"K, 53, 5, 2B"
MIA202507010,7,"K, 8, 7, 9, 1B, 9, 13",CHN200704150,"K, 8, 7, 9, 1B, 9, BB"
PIT202507010,5,"K, 2B, 53, 9, 43",OAK197709251,"K, 2B, 53, 9, 7"
SEA202507010,5,"2B, K, 53, 1B, 5",PHI201005090,"2B, K, 53, 1B, 8"
TBA202507010,5,"1B, K, WP, K, SB3",TEX202504280,"1B, K, WP, K, 53"
TEX202507010,6,"K, 63, 8, 43, 2B, 7",OAK200908010,"K, 63, 8, 43, 2B, CS3"
TOR202507010,5,"1B, 8, BB, 4, BB",KC1196508200,"1B, 8, BB, 4, 5(2)"
ARI202507020,5,"HR, K, K, BB, 3B",WAS202205290,"HR, K, K, BB, 6"
ATL202507020,6,"K, BB, K, 1B, WP, 1B",OAK200807120,"K, BB, K, 1B, WP, BB"
BOS202507020,6,"K, BB, SB2, K, 63, K",LAN196804290,"K, BB, SB2, K, 63, 2"
CHN202507020,5,"9, K, 8, 43, 8",TOR201405100,"9, K, 8, 43, 53"
COL202507020,6,"43, 2B, 1B, 1B, 8, 3",BRO193409161,"43, 2B, 1B, 1B, 8, 53"
LAN202507020,4,"9, 3B, 53, 1B",SDN200504190,"9, 3B, 53, 53"
MIA202507020,5,"1B, WP, K, 1B, SF9",CIN202208150,"1B, WP, K, 1B, 9"
NYN202507021,5,"HR, 1B, K, 6, 7",DET200808250,"HR, 1B, K, 6, 13"
NYN202507022,6,"6, 63, BB, K, K, 8",DET195708280,"6, 63, BB, K, K, 63"
PHI202507021,6,"K, K, BB, 8, 1B, 7",HOU201910100,"K, K, BB, 8, 1B, 1B"
PHI202507022,5,"63, 53, 8, 9, 9",SDN200108040,"63, 53, 8, 9, 7"
PIT202507020,4,"2B, K, BB, 36(1)",SDN202506240,"2B, K, BB, K"
SEA202507020,5,"53, 1B, SB2, BB, 7",SDN201004180,"53, 1B, SB2, BB, K"
TBA202507020,5,"K, 53, HR, BB, BB",TOR202109300,"K, 53, HR, BB, 9"
TEX202507020,6,"1B, K, K, 43, 1B, 8",BOS201807140,"1B, K, K, 43, 1B, 64(1)3"
TOR202507020,6,"7, 4, 1B, K, 1B, 1B",OAK198006230,"7, 4, 1B, K, 1B, 36(1)3"
WAS202507021,4,"2B, BB, 7, HR",CHN202404201,"2B, BB, 7, 6"
WAS202507022,5,"9, 8, BB, 7, 8",MIN201704030,"9, 8, BB, 7, 13"
ARI202507030,5,"43, BB, BB, 2B, SF8",CAL198106050,"43, BB, BB, 2B, 2B"
ATL202507030,5,"1B, 7, K, BB, 1B",HOU202405030,"1B, 7, K, BB, 6"
CHN202507030,6,"BB, CS2, 43, 7, 63, 8",CIN198408101,"BB, CS2, 43, 7, 63, K;B-1"
COL202507030,5,"8, 1B, 1B, 2B, 53",CHA201606250,"8, 1B, 1B, 2B, 2B"
LAN202507030,6,"K, 7, K, BB, 3, 2B",NYN202106211,"K, 7, K, BB, 3, 7"
MIA202507030,6,"K, 7, BB, SB2, K, 1B",PHI201205120,"K, 7, BB, SB2, K, 7"
NYN202507030,6,"K, 8, BB, 7, K, 53",OAK200808170,"K, 8, BB, 7, K, 6"
SEA202507030,6,"K, K, 43, 43, BB, K",CHN202106210,"K, K, 43, 43, BB, 4(1)3"
TOR202507030,5,"3, K, HBP, 1B, K",TOR201507300,"3, K, HBP, 1B, 2B"
WAS202507030,6,"BB, 1B, K, K, HR, 1B",CHN200806100,"BB, 1B, K, K, HR, 3"
ARI202507040,4,"HBP, 1B, HR, 63",NYA202206230,"HBP, 1B, HR, 7"
ATH202507040,6,"8, K, 7, 1B, 43, 1B",LAN198706250,"8, K, 7, 1B, 43, K"
ATL202507040,5,"31, 1B, 2B, K, 13",SFN201705170,"31, 1B, 2B, K, 2B"
CHN202507040,4,"K, 8, 5, 9",SEA202107080,"K, 8, 5, 8"
CLE202507040,6,"1B, K, K, BB, 1B, 43",NYN201807091,"1B, K, K, BB, 1B, 54(1)"
COL202507040,5,"1B, 64(1)3, 63, 63, 9",TBA201209070,"1B, 64(1)3, 63, 63, BB"
LAN202507040,5,"HR, K, 2B, 53, 1B",PHI201207220,"HR, K, 2B, 53, 8"
MIA202507040,6,"8, 8, 3, 1B, 1B, 64(1)",ANA200409120,"8, 8, 3, 1B, 1B, SB2"
MIN202507040,4,"53, 23, K, 63",CHA198905010,"53, 23, K, 1B"
NYN202507040,4,"HR, HR, 7, 7",NYN201806240,"HR, HR, 7, 9"
PHI202507040,7,"8, K, K, 1B, 8, 1B, SF7",TOR201506080,"8, K, K, 1B, 8, 1B, 1B"
SDN202507040,4,"7, 9, 53, 53",SDN202105050,"7, 9, 53, E5"
SEA202507040,5,"K, K, BB, 2B, 7",SLN202405060,"K, K, BB, 2B, BB"
TOR202507040,5,"9, 8, BB, K, 9",CIN202306050,"9, 8, BB, K, 1B"
WAS202507040,6,"8, 1B, 1B, K, 43, 5",OAK201505310,"8, 1B, 1B, K, 43, 1B"
ARI202507050,5,"9, K, 3, 3, 43",WAS202404250,"9, K, 3, 3, 7"
ATH202507050,4,"BB, HBP, 46(1), HBP",CHN198009020,"BB, HBP, 46(1), FC;O"
ATL202507050,6,"K, HBP, K, K, 9, 2B",NYN202406110,"K, HBP, K, K, 9, K"
CHN202507050,6,"BB, K, BB, 1B, 1B, 5",WAS201708250,"BB, K, BB, 1B, 1B, K"
CLE202507050,5,"43, BB, 8, 46(1), 8",CHA195109220,"43, BB, 8, 46(1), 53"
COL202507050,5,"9, 2B, 7, 2B, 3B",SLN192304300,"9, 2B, 7, 2B, 13"
LAN202507050,4,"1B, 4(1)3, 63, 31",LAN201604140,"1B, 4(1)3, 63, BB"
MIA202507050,6,"K, 4, K, 43, 1B, 9",PIT199907300,"K, 4, K, 43, 1B, 1B"
MIN202507050,4,"4, K, K, E5",SDN202506230,"4, K, K, 9"
NYN202507050,5,"13, 63, 43, 2B, BB",LAN197705010,"13, 63, 43, 2B, 53"
PHI202507050,4,"8, BB, 9, 4",CLE202404200,"8, BB, 9, BB"
SDN202507050,4,"HR, K, 3, 8",NYA202307060,"HR, K, 3, 1B"
SEA202507050,4,"5, 8, K, 9",PIT202506080,"5, 8, K, K"
TOR202507050,5,"HBP, 7, 1B, 1B, BB",TEX201807260,"HBP, 7, 1B, 1B, K"
WAS202507050,4,"E5, 2B, 43, 2B",SEA199007170,"E5, 2B, 43, 6"
ARI202507060,6,"K, K, 3, K, K, K",COL201006230,"K, K, 3, K, K, 2B"
ATH202507060,4,"1B, HBP, 1B, 8",ATL202505140,"1B, HBP, 1B, 54(1)"
ATL202507060,6,"1B, K, 43, 1B, K, 7",ANA199906120,"1B, K, 43, 1B, K, 1B"
CHN202507060,6,"43, BB, 1B, K, K, 9",WAS201805220,"43, BB, 1B, K, K, 7"
CLE202507060,5,"BB, 53, K, 9, K",NY1191209122,"BB, 53, K, 9, 1B"
COL202507060,5,"K, 43, 8, HR, 3",TEX198606071,"K, 43, 8, HR, 2B"
LAN202507060,6,"53, 1B, 1B, K, 43, 8",PIT201407010,"53, 1B, 1B, K, 43, 9"
MIA202507060,3,"HBP, 46(1), 1",TEX202405140,"HBP, 46(1), 2"
MIN202507060,7,"K, K, K, HR, K, 1B, 64(1)",BOS201909040,"K, K, K, HR, K, 1B, K"
NYN202507060,7,"8, 1B, 9, 7, 1B, K, SB2",CHA201106220,"8, 1B, 9, 7, 1B, K, 8"
PHI202507060,5,"9, 63, 31, 1B, BB",KCA199209010,"9, 63, 31, 1B, 6"
SDN202507060,5,"1B, 2B, K, 1B, FC;O",CIN202308150,"1B, 2B, K, 1B, HBP"
SEA202507060,5,"K, 1B, K, 9, 1B",BOS202309220,"K, 1B, K, 9, 53"
TOR202507060,5,"K, K, HR, 1B, K",TEX202407220,"K, K, HR, 1B, 9"
WAS202507060,6,"1B, K, SB2, 1B, 2B, HR",TEX200006070,"1B, K, SB2, 1B, 2B, 63"
ANA202507070,4,"1B, HR, 63, 9",SLN202506030,"1B, HR, 63, 1"
BOS202507070,6,"1B, 8, CS2, K, 2B, K",ARI201607010,"1B, 8, CS2, K, 2B, 13"
CHA202507070,6,"4, K, BB, 8, K, 9",CIN200509200,"4, K, BB, 8, K, 63"
CIN202507070,4,"1B, 6(1)3, 5, 6",COL201605310,"1B, 6(1)3, 5, HR"
DET202507070,4,"1B, 3(B)6(1), K, 8",NYA202010080,"1B, 3(B)6(1), K, 1B"
HOU202507070,4,"43, 7, 5, 53",CIN200006220,"43, 7, 5, 4"
KCA202507070,6,"43, K, K, K, K, HR",PHI201309030,"43, K, K, K, K, BB"
MIL202507070,4,"1B, 9, 36(1)3, 2B",OAK201409020,"1B, 9, 36(1)3, 53"
SDN202507070,6,"K, 63, K, BB, K, 1B",NYN201909260,"K, 63, K, BB, K, BB"
SFN202507070,6,"63, K, 1B, 9, K, 31",ANA201106050,"63, K, 1B, 9, K, K"
ANA202507080,4,"BB, 46(1)3, K, E5",LAN202505210,"BB, 46(1)3, K, K"
ATH202507080,4,"K, 3, 9, HR",MIA202503270,"K, 3, 9, K"
BAL202507080,5,"K, 6, K, 43, 1B",SFN202104240,"K, 6, K, 43, K"
BOS202507080,5,"K, K, 7, 5, E6",NYA202407030,"K, K, 7, 5, 1B"
CHA202507080,4,"4, 2B, 8, BB",BOS199606160,"4, 2B, 8, 43"
CIN202507080,5,"K, 31, 9, K, HR",ARI201906030,"K, 31, 9, K, K"
DET202507080,5,"3, HR, K, K, K",SLN202008290,"3, HR, K, K, 7"
HOU202507080,5,"9, 1B, HR, K, 31",SFN202307070,"9, 1B, HR, K, 43"
KCA202507080,5,"8, 2B, 9, 9, 63",SFN201809150,"8, 2B, 9, 9, 8"
MIL202507080,6,"HR, K, K, K, 2, 1B",DET201707250,"HR, K, K, K, 2, 8"
MIN202507080,7,"9, K, BB, K, 2B, 2B, 63",NYA195006020,"9, K, BB, K, 2B, 2B, 4"
NYA202507080,4,"1B, 64(1), 36(1), K",MIL198405060,"1B, 64(1), 36(1), E5"
SDN202507080,5,"9, 8, 8, K, 63",CIN200104020,"9, 8, 8, K, K"
SFN202507080,6,"7, 9, 43, 9, BB, 7",NY1191107120,"7, 9, 43, 9, BB, BB"
SLN202507080,5,"13, K, K, BB, 64(1)3",BOS202505200,"13, K, K, BB, 4"
ANA202507090,6,"2B, 9, 63, 1B, SB2, K",BSN194508110,"2B, 9, 63, 1B, SB2, BB"
ATH202507090,5,"HR, 1B, 2B, HR, K",LAN201304290,"HR, 1B, 2B, HR, 8"
BOS202507090,5,"43, 1B, K, CS2, 2B",CIN201607180,"43, 1B, K, CS2, 9"
CHA202507090,5,"1B, 1B, 64(1)3, 31, 9",FLO200807300,"1B, 1B, 64(1)3, 31, 43"
CIN202507090,5,"9, 2B, K, K, 13",SDN202503280,"9, 2B, K, K, HR"
DET202507090,5,"7, 2B, 1B, 3, 1B",TEX201106210,"7, 2B, 1B, 3, 64(1)"
HOU202507090,4,"4, HR, HR, 63",CLE198108130,"4, HR, HR, 2"
KCA202507090,4,"53, 1B, 13, 63",CIN202009210,"53, 1B, 13, BB"
MIL202507090,5,"K, 63, 8, K, 63",CHN202505270,"K, 63, 8, K, 1B"
MIN202507090,5,"K, 3, K, HBP, SB2",CLE197509220,"K, 3, K, HBP, BB"
NYA202507090,7,"BB, 8, K, K, 1B, BB, 1B",LAN201710060,"BB, 8, K, K, 1B, BB, HR"
SDN202507090,4,"K, 13, 5, 2B",NYN201807100,"K, 13, 5, BB"
SFN202507090,5,"31, K, K, 1B, 46(1)3",TOR202306240,"31, K, K, 1B, 2B"
SLN202507090,5,"2B, K, 5, BB, HR",TEX201706060,"2B, K, 5, BB, 1B"
ANA202507100,6,"7, 1B, 1B, 1B, 1B, BB",PIT200608300,"7, 1B, 1B, 1B, 1B, 2"
ATH202507100,5,"K, K, 53, 43, 2B",KCA202405030,"K, K, 53, 43, 13"
BAL202507101,4,"1B, BB, PB, K",NYN201608120,"1B, BB, PB, BB"
BAL202507102,5,"1B, 2B, 63, SF9, 8",MIL202008030,"1B, 2B, 63, SF9, 23"
BOS202507100,5,"8, 1B, 54(1)3, K, K",PIT200707220,"8, 1B, 54(1)3, K, 2B"
CIN202507100,5,"9, 3, 6, K, K",HOU197206210,"9, 3, 6, K, 63"
MIN202507100,6,"8, 8, 1B, 5, 8, K",PIT196108120,"8, 8, 1B, 5, 8, 63"
NYA202507100,6,"43, 13, BB, K, BB, BB",LAA196406031,"43, 13, BB, K, BB, SB2"
SDN202507100,6,"8, K, 3, 7, 13, 2B",PHI193308282,"8, K, 3, 7, 13, 9"
SLN202507100,4,"2B, K, 6, 43",CHA202506270,"2B, K, 6, K"
ANA202507110,4,"3, 13, 9, HR",KCA201504170,"3, 13, 9, 43"
ATH202507110,5,"1B, 64(1)3, BB, K, 8",ARI202407300,"1B, 64(1)3, BB, K, 63"
BAL202507110,4,"5, 3, 1B, 8",HOU201408120,"5, 3, 1B, 63"
BOS202507110,5,"BB, K, 1B, 1B, 46(1)",BOS201709280,"BB, K, 1B, 1B, K"
CHA202507111,5,"K, 5, K, BB, 54(1)3",NYA201504080,"K, 5, K, BB, PO1"
CHA202507112,3,"BB, 5, PB",MIA202506210,"BB, 5, 6"
CIN202507110,6,"K, K, 53, 7, 2B, WP",CHA196704162,"K, K, 53, 7, 2B, 13"
DET202507110,4,"HBP, 64(1), 54(1)3, K",COL201206250,"HBP, 64(1), 54(1)3, 8"
HOU202507110,6,"43, 1B, HBP, K, 1B, 1B",PHI200108310,"43, 1B, HBP, K, 1B, 5"
KCA202507110,5,"3, 13, BB, 9, 1B",BSN193806210,"3, 13, BB, 9, 63"
MIL202507110,4,"1B, PB, BB, 7",KCA202308020,"1B, PB, BB, K"
MIN202507110,6,"K, 1B, 7, BB, 1B, 4",CIN201309290,"K, 1B, 7, BB, 1B, K"
NYA202507110,6,"7, 1B, K, 43, K, BB",WS2196806282,"7, 1B, K, 43, K, 43"
SDN202507110,6,"43, K, K, BB, K, 53",LAN200807300,"43, K, K, BB, K, 1B"
SFN202507110,4,"BB, 6, 43, 8",PIT194608210,"BB, 6, 43, 2"
SLN202507110,4,"2B, 8, WP, 1B",ARI201205260,"2B, 8, WP, 7"
ANA202507120,6,"43, 43, 9, 1B, BB, BB",TOR200806240,"43, 43, 9, 1B, BB, 1B"
ATH202507120,5,"8, K, BB, 6, BB",KCA202109180,"8, K, BB, 6, 1B"
BAL202507120,4,"4, E3, K, BB",NYA194906221,"4, E3, K, HR"
